Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
imagenetsketch,vgg19,0.17936373818553378,0.39902216580555805,0.27170488345274796,2.7349436602822332,0.0010000000788436452,0.00026772373037950377,21.967813444096347,565.8773180555954,1.1385585420246098,0.1323129410210623,0.0413478427431005,0.9385845487124007,-0.5057449265862122,0.2767887132273805
imagenet-r,resnet50,0.9459,0.7233959481087622,0.19027778888735225,1.923232546853274,0.0010000000299420207,0.0005468217536783414,30.28138362927437,937.781423617363,0.29038486137706787,0.1516572821488604,0.10665467403421815,1.4284223962770308,0.13958812317848204,0.7012279968882581
imagenet-r,resnet18,0.8815,0.8940624657152004,0.1943462736017372,0.43494567428235786,0.0010000000663567335,0.0008302393899952222,30.003627637672423,919.5702853797912,0.294242727534557,0.19416653261631728,0.16003134583970968,1.3753890605843626,0.06166091536283493,0.8441968910643216
imagenet-r,resnet34,0.903,0.9217672842792993,0.17001092180084387,0.3302103971926641,0.0010000000707805156,0.0008696566626087588,30.415666980266572,939.0572365684509,0.22826100539176886,0.19596132459267973,0.16915973183187744,1.4065564412480687,0.10835278717279434,0.8837134926950947
imagenet-r,resnet101,0.9288,0.9458137589866339,0.1426547661754136,0.22412228483339422,0.001000000074750278,0.0009093320807460259,30.804752659606933,957.4271782623291,0.15980617704328498,0.1975498623006046,0.17841305061677704,1.4340308636792005,0.14784178333282472,0.9173988088665626
imagenet-r,resnet152,0.9323,0.9506965533921192,0.1398661413698567,0.206991655723825,0.0010000000745174476,0.0009164062318450305,30.834504436969755,959.0096852424622,0.1474627857299406,0.19769731222242118,0.180106282493037,1.4366647773387375,0.15424277433156966,0.9256823901326067
imagenet-r,vgg16,0.8937,0.9129410346493472,0.17916887876746818,0.36252972928200217,0.001000000054994598,0.0008541772632557695,30.228182702827453,930.0640160377502,0.2551941016935323,0.19556750168353318,0.16544480656038504,1.390183008847409,0.08601661797761917,0.87048181768882
imagenet-r,vgg19,0.8967,0.9156428641600665,0.1772794916522673,0.3500720053674553,0.0010000000555301085,0.0008596513060301731,30.261227018547057,931.8330234985351,0.24537464796618452,0.1956126163866371,0.16677387661674076,1.3932763326726854,0.09175445947647094,0.8733572840471633
imagenetsketch,alexnet,0.10718987640250732,0.33538577401321845,0.22472928817909743,2.9566615462247623,0.0010000000669690124,0.0001980107765181915,20.650933912734505,509.92941671780994,1.2452985029951789,0.12321001202983206,0.027328784363897175,0.8853194556294013,-0.5629828531385904,0.21305367444654966
imagenet-r,alexnet,0.7691,0.7973052137951518,0.25550042955052654,0.8117362312153416,0.001000000055518467,0.0006960154937893094,28.41025324730873,845.7587210540771,0.5176981650282216,0.18665882598645986,0.1294868015628721,1.2706079068870981,-0.0796087356209755,0.7148473091722269
imagenet-r,resnext,0.953,0.73641162160784,0.17793309862739873,1.835883372199838,0.0010000000323983841,0.0005708215866144656,30.538280531406404,949.5275255553483,0.23648672591466458,0.1536885955972597,0.11198839085137492,1.4424555299715605,0.15949747450351714,0.7180837494253315
imagenet-r,googlenet,0.8863,0.8452130869698039,0.23540809269888563,0.8148859358957856,0.001000000034784898,0.0007549182107966317,29.648517896175385,904.9600429449082,0.3663575772850977,0.18419596874900163,0.14516023175264126,1.3656774427944562,0.050560297763347625,0.7968129881250342
imagenet-a,resnet50,0.9465,0.7105323868359439,0.2091454745938497,1.9228757649573498,0.001000000033818651,0.00055192579557106,30.30966167304516,939.434351630354,0.28170204556303796,0.15093750540548936,0.10806255755323882,1.433174537663092,0.152525396668911,0.6870707900451122
imagenet-a,resnet18,0.8739,0.8754594125613571,0.21687250161792043,0.4688222058661604,0.0010000000598025507,0.0008272924785178475,29.95467472524643,918.1795096855163,0.2944630759224851,0.1926731027945876,0.15989376035433597,1.3800158168054883,0.07477697497606277,0.8243994355716346
imagenet-a,resnet34,0.8995,0.9040922402374446,0.1923572227415961,0.35912859518767304,0.0010000000658095813,0.0008656084615269719,30.348403018379212,936.4881446800232,0.23025009251794473,0.19475771148614585,0.16863401290077018,1.4077136077645234,0.11260058767795562,0.8621400750246113
imagenet-a,resnet101,0.928,0.9366428828552366,0.15722455724113513,0.23696621967344572,0.00100000006823102,0.0009097666017809388,30.799230578899383,957.7016073699951,0.15595638488442065,0.19684500659555196,0.17881462139859505,1.437962566692289,0.15807594290971755,0.9069991581145405
imagenet-a,resnet152,0.9331,0.9422279282927513,0.15087622102205722,0.21264634828921009,0.0010000000706058927,0.0009180528407650854,30.85263322792053,960.1338245819092,0.1422760459141816,0.1972593468092382,0.18070307157891802,1.4411570471193875,0.16303290680646895,0.9143184121498711
imagenet-a,vgg16,0.8856,0.8918704638324678,0.20452845410549375,0.39434910258618294,0.0010000000520260072,0.000850458419280767,30.14048090143204,926.5554334838868,0.25760151517622626,0.19423398884050547,0.16504584630902244,1.3897067449871219,0.08768257853984833,0.8445723821721509
imagenet-a,vgg19,0.8904,0.8962767132584005,0.20134804536877593,0.37885309790363736,0.0010000000506057403,0.0008564781394741658,30.20655071001053,929.6237067909241,0.2466748343774852,0.19444814671836794,0.16646853411940246,1.3944370910517405,0.09248304435014724,0.850996731272752
imagenet-a,alexnet,0.7614,0.7641971237599849,0.27790577748416423,0.885805427682779,0.001000000050093513,0.0006846146251116807,28.255827646255494,840.2556563926697,0.5277396062657512,0.18363943009115755,0.12778799267540336,1.2736106958899647,-0.0692335751414299,0.6822752382420761
imagenetsketch,resnext,0.3256174962174058,0.2681522769282502,0.18195650913131808,4.825314106803578,0.001000000032825154,0.00011575293647245718,23.943442993381815,650.4834580685019,1.0204622964198282,0.08133776862584859,0.019010117958984732,1.0415125275116126,-0.37912429775623624,0.20118814893935263
imagenetsketch,wide_resnet,0.3323966909669686,0.4481272927747888,0.25222215140931664,3.3675035471016845,0.0010000000319604632,0.00028428800634930807,25.459519779681457,711.977433289972,0.8866900370101856,0.12538347012436923,0.0493796076066236,1.091323367200093,-0.32580908404398984,0.3541541686750298
imagenetsketch,densenet121,0.24247902379595607,0.444259306746566,0.2841986534769078,2.5394198997499697,0.0010000000749731234,0.0003122024759443243,23.098346047565304,612.496622961083,1.0627095364884687,0.13937683137342818,0.05031563777603718,0.9884499997226907,-0.4464808575274193,0.3225223270160214
imagenetsketch,googlenet,0.2305515710046963,0.295991506443887,0.25248018275918516,3.929298336434946,0.0010000000323173196,0.00017239203688742467,20.631833774084818,517.1804097310091,1.2006390915227811,0.09929444907142972,0.027055907217769903,0.914871626305491,-0.5267859405028401,0.20473442980903223
imagenetsketch,mobilenet,0.19962272307480694,0.124374457901292,0.140493337641697,5.621583280170976,0.0010000000303980717,4.194939877971013e-05,16.735300771903052,378.5668110615197,1.35698996457455,0.04776156643976783,0.006045505468034535,0.8339386988643273,-0.6126110068621416,0.07743950109798833
imagenet-r,wide_resnet,0.9525,0.8929053245959153,0.17200230081626305,0.7835028145148535,0.0010000000328756868,0.0008141097059886761,30.80182270463705,960.5928767618894,0.1471316779165296,0.1825226059528999,0.16092922248329045,1.451814692720771,0.17384496245384215,0.8763962997631292
imagenet-r,densenet121,0.9123,0.9220688857605984,0.1678375559257363,0.32588579220300606,0.0010000000697327777,0.0008719891012384323,30.483771357631685,942.2907837631226,0.22441173974733802,0.19602928748503326,0.169715001352306,1.4112349659501575,0.11582689040899277,0.8838487359351933
imagenet-r,mobilenet,0.8957,0.6520749556749713,0.25746583788304506,2.1549386939507444,0.0010000000311527401,0.0004749524570571339,28.69197409455776,865.7172855664253,0.5528872052555205,0.14612695173444226,0.08977936316750965,1.3350676652604248,0.009840330076217652,0.6053104240295012
imagenet-a,resnext,0.9596,0.7331719991338439,0.19348936452710053,1.8274548089230667,0.00100000003259629,0.0005775174489556776,30.57184171293974,951.5519539672613,0.22276863606557268,0.15328915803735144,0.11370018516894238,1.4512468890973482,0.17608098217248916,0.7149188271320616
imagenet-a,wide_resnet,0.9554,0.882905383719597,0.18436078391742133,0.793200681801478,0.0010000000330386684,0.0008164588871939941,30.8515297342062,963.2897756621361,0.13789913346499233,0.18174003395754845,0.16177257663185382,1.458177967950888,0.18704346815347672,0.8669801155295667
imagenet-a,densenet121,0.9078,0.9091928209237754,0.18559455079380385,0.3455284407980274,0.0010000000690226444,0.0008714952783600893,30.452282026672364,941.3398975120544,0.22100514869168028,0.19503489581868053,0.17000287681869958,1.4128935339200543,0.12113346683979034,0.8694041286032121
imagenet-a,googlenet,0.8747,0.820720440294966,0.25700707585603744,0.856904262459355,0.0010000000330619514,0.0007512956773172845,29.54568604078293,901.0408621730804,0.36542584979089354,0.18220635901447385,0.14500971650921018,1.362649531311111,0.05403959782123566,0.7702638307987523
imagenet-a,mobilenet,0.8927,0.6275190000172705,0.27744221279200326,2.182112306642294,0.0010000000312225894,0.0004782418257142126,28.569031886911393,862.5519574813843,0.5403584312265942,0.14371194066405296,0.09120307013526475,1.3436048394821438,0.027244374299049377,0.5820944082596039
contrast,resnet50,0.6747,0.3358835206012614,0.18940666362701047,4.570469446814358,0.0010000000300677493,0.00015769205614799602,26.120070326910017,746.1624584035111,0.8275682063062163,0.09042117846731096,0.027851224286677474,1.1515903093913495,-0.2446505181312561,0.27496676858053604
contrast,resnet18,0.347,0.3741563942691125,0.2739391421648608,2.997637986793601,0.0010000000384659507,0.00024623926543693414,21.39329961944103,547.0809629825974,1.1559505378936206,0.1239481776767224,0.03819233433862061,0.9332656995096625,-0.5016909750270844,0.26128154402682235
gaussian-noise,vgg19,0.1579,0.2620545130872168,0.22090921571167962,3.709931072246827,0.001000000046370551,0.00014375973038349457,18.67269131248951,441.2979501767731,1.3027938527719691,0.09904653027920052,0.019736482135848415,0.8504742273704968,-0.5982542733216286,0.163214497364783
contrast,resnet34,0.4171,0.47731235452581194,0.29772415858127566,2.3908660474364036,0.0010000000445148907,0.0003498938127855581,23.56988447365761,634.8642960674858,1.0100125952622465,0.14391587007565423,0.05793753794072376,1.014614349986342,-0.4122103408050537,0.35791636969398555
contrast,resnet101,0.473,0.5516764678926207,0.3071498643771226,2.0013164875748606,0.0010000000495300628,0.00043210767375627027,24.9262316883564,692.249071524353,0.889387900135302,0.15568728904692455,0.07449310987994404,1.073891130915575,-0.3421220315146446,0.43333212972557367
contrast,resnet152,0.4764,0.5635790502344631,0.30805032602872967,1.9366283832009474,0.0010000000517466105,0.0004457486253384468,25.130578900814058,700.8843825068283,0.8709209284857203,0.1575572842187807,0.07725380602869548,1.08565355428355,-0.32694430055856705,0.4460583423988751
contrast,vgg16,0.28316,0.33156545351615174,0.25270200618280164,3.20729872353805,0.0010000000375811943,0.00020431566818577038,20.403095195007324,506.84553573841094,1.221140163775915,0.11629821917911992,0.03012323321759416,0.902017977576754,-0.5403215209078789,0.2211164093823049
contrast,vgg19,0.2989,0.35204150763455777,0.2630459626042292,3.083237283349459,0.0010000000376300885,0.00022462601478580608,20.83612452749729,524.0776747689438,1.1938975570715187,0.1206537194045633,0.03382511839901395,0.913330231741761,-0.5265751292395592,0.2390763507949347
contrast,alexnet,0.0918,0.21632775858890266,0.17412253896498478,3.9653556104308554,0.0010000000315159559,9.983693159652603e-05,17.66976377588749,402.56686178401947,1.3575778288857172,0.08807591958129779,0.012214206363897829,0.8298132545349516,-0.6156375301241874,0.12664122332257044
contrast,resnext,0.72494,0.3824938257258758,0.18038588172098033,4.375131785053247,0.001000000030961819,0.0001875086944039549,27.623282389860154,810.3903909310723,0.6819086457639636,0.09725809808666817,0.033950733267986616,1.220997666070278,-0.15621243932962417,0.324569131811474
gaussian-noise,resnet50,0.43976,0.22348811152551323,0.185220867420259,5.092204554619789,0.001000000032512471,9.247463662971654e-05,21.535228804392816,564.2621436086464,1.1159553831639233,0.06918560384344309,0.015311592000640915,0.9940773936979304,-0.4289396903181076,0.1676947157935938
